STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/5/2018,16,",,S",20.2,"H,,S",27.2,",,S",13,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/6/2018,0,",,S",20.3,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/7/2018,,,22.7,"H,,S",27.4,",,S",15.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/8/2018,,,24,"H,,S",,,18.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/9/2018,,,23.9,"H,,S",,,18.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/10/2018,,,24.6,"H,,S",32.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/11/2018,,,25,"H,,S",32.4,",,S",20.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/12/2018,,,25.6,"H,,S",,,21.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/13/2018,0.3,",,S",18.6,"H,,S",21.4,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/14/2018,0,",,S",19.3,"H,,S",23,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/15/2018,,,24.1,"H,,S",34.6,",,S",16.2,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/16/2018,,,24.2,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/17/2018,3,",,S",20.3,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/18/2018,13,",,S",19.8,"H,,S",25,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/19/2018,0,",,S",22.4,"H,,S",30.2,",,S",16.2,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/20/2018,3,",,S",19.2,"H,,S",22.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/21/2018,5.1,",,S",19.6,"H,,S",25.3,",,S",14.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/22/2018,0,",,S",19.4,"H,,S",24.6,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/23/2018,,,21.8,"H,,S",27.1,",,S",13.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/24/2018,,,21.8,"H,,S",30.2,",,S",13.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/25/2018,,,23.2,"H,,S",30.6,",,S",14.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/26/2018,,,24,"H,,S",31.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/27/2018,,,22.8,"H,,S",30.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/28/2018,,,23.8,"H,,S",29.3,",,S",17.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/29/2018,,,24.4,"H,,S",,,20.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/30/2018,,,26.7,"H,,S",36.5,",,S",17.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,10/31/2018,,,22.6,"H,,S",26.8,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/1/2018,3,",,S",18.8,"H,,S",,,17.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/2/2018,10.9,",,S",19.7,"H,,S",23.7,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/3/2018,7.9,",,S",21.4,"H,,S",26.4,",,S",15.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/4/2018,0,",,S",22.7,"H,,S",30.6,",,S",15.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/5/2018,,,26,"H,,S",35.5,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/6/2018,,,22.3,"H,,S",31.9,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/7/2018,19.1,",,S",18.7,"H,,S",24.4,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/8/2018,0.8,",,S",21.3,"H,,S",28.4,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/9/2018,0,",,S",22.1,"H,,S",27.7,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/10/2018,,,22.8,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/11/2018,,,23.2,"H,,S",28.6,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/12/2018,,,24.4,"H,,S",30.3,",,S",18.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/13/2018,,,24.2,"H,,S",29,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/14/2018,,,24.2,"H,,S",29.8,",,S",18,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/15/2018,,,25.1,"H,,S",32.6,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/16/2018,,,25.6,"H,,S",32.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/17/2018,,,27.9,"H,,S",39.6,",,S",20.2,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/18/2018,,,25.4,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/19/2018,5.1,",,S",23.3,"H,,S",,,19.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/20/2018,0,",,S",27.4,"H,,S",38.1,",,S",20.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/21/2018,,,25.5,"H,,S",31.7,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/22/2018,2,",,S",24.4,"H,,S",,,20.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/23/2018,0,",,S",24.3,"H,,S",29.5,",,S",20.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/24/2018,,,25.4,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/25/2018,,,28.7,"H,,S",,,19.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/26/2018,,,29.2,"H,,S",39.3,",,S",22.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/27/2018,,,29.3,"H,,S",38.5,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/28/2018,,,24.7,"H,,S",30.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/29/2018,,,22,"H,,S",26.3,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,11/30/2018,,,23.5,"H,,S",29.2,",,S",15,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/1/2018,,,25.2,"H,,S",,,16.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/2/2018,,,26.9,"H,,S",36.3,",,S",22.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/3/2018,,,27.1,"H,,S",,,22.2,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/4/2018,,,27.7,"H,,S",,,24.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/5/2018,,,28.8,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/6/2018,,,28,"H,,S",33.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/7/2018,,,29.7,"H,,S",38.6,",,S",24.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/8/2018,,,27.6,"H,,S",35.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/9/2018,17,",,S",26.3,"H,,S",30.9,",,S",22.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/10/2018,0,",,S",22.1,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/11/2018,2,",,S",23.6,"H,,S",29.6,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/12/2018,0,",,S",25.8,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/13/2018,,,27.5,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/14/2018,,,27.5,"H,,S",,,23.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/15/2018,,,27.8,"H,,S",34.3,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/16/2018,,,27.6,"H,,S",,,23.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/17/2018,,,28.6,"H,,S",36.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/18/2018,,,29.9,"H,,S",40.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/19/2018,,,31.2,"H,,S",39.3,",,S",25.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/20/2018,,,25.4,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/21/2018,,,25.7,"H,,S",29.5,",,S",22.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/22/2018,,,26.1,"H,,S",31,",,S",22.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/23/2018,4.1,",,S",25.4,"H,,S",,,21.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/24/2018,0,",,S",26.9,"H,,S",,,23.5,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/25/2018,,,28.5,"H,,S",33.6,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/26/2018,,,30.2,"H,,S",,,24.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/27/2018,,,29.9,"H,,S",39.2,",,S",25.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/28/2018,,,25.7,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/29/2018,,,25.2,"H,,S",31.3,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/30/2018,,,27.2,"H,,S",37.9,",,S",21,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,12/31/2018,,,28,"H,,S",,,24.5,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/1/2019,,,28.2,"H,,S",33.7,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/2/2019,,,27.1,"H,,S",33.9,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/3/2019,3,",,S",23.4,"H,,S",26.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/4/2019,0,",,S",24.6,"H,,S",30,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/5/2019,,,27.9,"H,,S",39,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/6/2019,,,26.1,"H,,S",,,22.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/7/2019,,,25.8,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/8/2019,,,26.6,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/9/2019,5.1,",,S",27.8,"H,,S",33.1,",,S",23.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/10/2019,0,",,S",30.5,"H,,S",37.2,",,S",25.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/11/2019,,,28.8,"H,,S",34.3,",,S",26,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/12/2019,,,30.4,"H,,S",43.6,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/13/2019,,,29.1,"H,,S",35.7,",,S",21.1,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/14/2019,,,29.7,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/15/2019,,,29.4,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/16/2019,15,",,S",26.9,"H,,S",32.4,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/17/2019,3,",,S",27.3,"H,,S",32.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/18/2019,0.5,",,S",28.7,"H,,S",33.3,",,S",24.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/19/2019,0,",,S",27.1,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/20/2019,0.5,",,S",25.6,"H,,S",31.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/21/2019,0,",,S",24.3,"H,,S",,,18.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/22/2019,,,26.6,"H,,S",,,18.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/23/2019,,,28.7,"H,,S",34.6,",,S",24.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/24/2019,,,28,"H,,S",34.8,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/25/2019,,,27.2,"H,,S",34.6,",,S",22.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/26/2019,5.1,",,S",24.1,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/27/2019,9.9,",,S",24.7,"H,,S",,,20.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/28/2019,0,",,S",24.4,"H,,S",,,21.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/29/2019,2,",,S",25.8,"H,,S",32,",,S",21,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/30/2019,0,",,S",27.2,"H,,S",33.3,",,S",20.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,1/31/2019,,,28.3,"H,,S",34.7,",,S",22.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/1/2019,5.1,",,S",27.9,"H,,S",33.3,",,S",23.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/2/2019,0.8,",,S",27.2,"H,,S",,,23.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/3/2019,0,",,S",27.4,"H,,S",33.5,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/4/2019,0.8,",,S",28.7,"H,,S",39.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/5/2019,33,",,S",26.3,"H,,S",32.4,",,S",22.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/6/2019,0,",,S",27.9,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/7/2019,,,26.3,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/8/2019,0,",,S",26.6,"H,,S",,,22.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/9/2019,,,27.4,"H,,S",34.4,",,S",22.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/10/2019,,,29.4,"H,,S",,,23.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/11/2019,,,28.4,"H,,S",36.8,",,S",22.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/12/2019,,,28.9,"H,,S",39.4,",,S",23.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/13/2019,4.1,",,S",27,"H,,S",31.8,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/14/2019,30,",,S",25.7,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/15/2019,23.9,",,S",26.7,"H,,S",30.9,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/16/2019,2,",,S",27.1,"H,,S",33.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/17/2019,0,",,S",26.9,"H,,S",33.6,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/18/2019,,,26.5,"H,,S",33.4,",,S",21.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/19/2019,0.5,",,S",25.9,"H,,S",31.5,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/20/2019,0,",,S",26.9,"H,,S",33.9,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/21/2019,,,27.8,"H,,S",34,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/22/2019,0,",,S",26.8,"H,,S",,,24,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/23/2019,,,27.6,"H,,S",35.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/24/2019,49,",,S",26.7,"H,,S",33.9,",,S",20.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/25/2019,0,",,S",27.1,"H,,S",32.3,",,S",23,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/26/2019,,,29.8,"H,,S",36.2,",,S",23.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/27/2019,0,",,S",27.8,"H,,S",,,25.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,2/28/2019,,,28.6,"H,,S",33.8,",,S",24.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/1/2019,6.1,",,S",27.2,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/2/2019,0,",,S",30.2,"H,,S",36.6,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/3/2019,,,26.6,"H,,S",31.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/4/2019,,,28.2,"H,,S",34.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/5/2019,,,27.1,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/6/2019,,,27.7,"H,,S",,,23.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/7/2019,,,27.6,"H,,S",32.3,",,S",22.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/8/2019,,,27.3,"H,,S",33.4,",,S",21.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/9/2019,,,27.9,"H,,S",34.3,",,S",22.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/10/2019,,,28.9,"H,,S",35.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/11/2019,7.1,",,S",27.9,"H,,S",33.4,",,S",23.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/12/2019,7.1,",,S",26.8,"H,,S",34.2,",,S",23.1,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/13/2019,7.1,",,S",26.6,"H,,S",32.3,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/14/2019,0,",,S",27.7,"H,,S",32.9,",,S",22.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/15/2019,,,27.2,"H,,S",32.1,",,S",22.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/16/2019,,,27.8,"H,,S",32.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/17/2019,,,27.4,"H,,S",33.8,",,S",22,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/18/2019,,,28.4,"H,,S",39.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/19/2019,39.9,",,S",26.7,"H,,S",33.7,",,S",21,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/20/2019,0,",,S",28.7,"H,,S",37.8,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/21/2019,,,28.6,"H,,S",35.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/22/2019,3,",,S",26.6,"H,,S",31.5,",,S",22.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/23/2019,9.9,",,S",26.4,"H,,S",31.2,",,S",22.5,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/24/2019,1,",,S",26.4,"H,,S",,,22.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/25/2019,0,",,S",27.6,"H,,S",35.7,",,S",22.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/26/2019,,,26.2,"H,,S",31.3,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/27/2019,0.8,",,S",24.5,"H,,S",30.5,",,S",21.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/28/2019,0,",,S",26.2,"H,,S",33.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/29/2019,,,26.4,"H,,S",33.3,",,S",21.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/30/2019,,,26.3,"H,,S",31.4,",,S",21.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,3/31/2019,0.3,",,S",26.3,"H,,S",31.5,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/1/2019,0,",,S",26.9,"H,,S",37.3,",,S",19.5,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/2/2019,0.3,",,S",22.2,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/3/2019,6.1,",,S",22.6,"H,,S",27.2,",,S",19.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/4/2019,0.8,",,S",26.2,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/5/2019,0,",,S",24,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/6/2019,4.1,",,S",23.8,"H,,S",28.4,",,S",19.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/7/2019,0,",,S",24.5,"H,,S",30.2,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/8/2019,2,",,S",25.9,"H,,S",32.1,",,S",21.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/9/2019,0,",,S",26.6,"H,,S",33,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/10/2019,,,25.8,"H,,S",,,21.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/11/2019,,,24.7,"H,,S",30.7,",,S",19.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/12/2019,,,23.6,"H,,S",29.4,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/13/2019,,,24.5,"H,,S",31,",,S",17.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/14/2019,,,26.3,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/15/2019,,,26.1,"H,,S",35.3,",,S",20,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/16/2019,11.9,",,S",24.6,"H,,S",,,21,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/17/2019,0,",,S",24.7,"H,,S",28.7,",,S",21.5,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/18/2019,0.5,",,S",25.2,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/19/2019,0,",,S",25.4,"H,,S",29.8,",,S",20.4,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/20/2019,,,25.6,"H,,S",32.1,",,S",20.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/21/2019,,,24.1,"H,,S",,,21.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/22/2019,1,",,S",23.1,"H,,S",25.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/23/2019,0.3,",,S",23.6,"H,,S",,,20.6,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/24/2019,6.1,",,S",24.7,"H,,S",32.4,",,S",20.7,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/25/2019,0,",,S",24.3,"H,,S",28.9,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/26/2019,,,25.2,"H,,S",31.5,",,S",20.8,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/27/2019,,,25.2,"H,,S",31.3,",,S",20.1,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/28/2019,0.5,",,S",24.9,"H,,S",,,21.1,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/29/2019,0.8,",,S",24.2,"H,,S",,,18.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,4/30/2019,0,",,S",23.8,"H,,S",32.1,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,5/1/2019,,,23.9,"H,,S",32.9,",,S",16.3,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,5/2/2019,,,24.6,"H,,S",32.6,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,5/3/2019,,,25.2,"H,,S",,,,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,5/4/2019,,,23.9,"H,,S",,,16.9,",,S"
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,5/5/2019,,,24.6,"H,,S",32.3,",,S",,
MZM00067341,"MAPUTO, MZ",-25.921,32.573,44.2,5/6/2019,,,25.6,"H,,S",37.2,",,S",,
